"iso3","season_nMonth","Month","nb_size","nb_mean","nb_size_cum","nb_mean_cum","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","Year","source","date","cases","raw_cases","corrected_cases","d","rf","correction_applied","correction_reason","missing_reason","mean_low_month","season","Data_status","cum_todate_cases_season","cum_todate_cases_year","Predicted_total_seasonal_cases","Predicted_total_year_cases","estimate_formula_result_raw","pred_total_post_fill","Region","country","nb_size_cum_at_month","nb_mean_cum_at_month","percentile_cumulative","severity","severity_interpretation","z_score_cumulative","current_season_severity","current_season_percentile","current_season_interpretation","Country"
"ABW",5,11,0.767526658310305,42.2499999999999,0.76761613783393,234.5,42.25,234.5,0.288236495345069,0.0513644879927534,2025,"Estimates",2025-11-01,1,NA,NA,10,1,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",5,15,17,59,0.513644879927534,17,"Caribbean","Aruba",0.76761613783393,234.5,5.17591816046231,"Low","Below average - fewer cases than typical at this point",-0.856056124278149,"Low",5.13443246616464,"Below average - fewer cases than typical at this point","Aruba"
"ABW",6,12,NA,NA,0.738605260870606,268.999999999999,34.5,269,0.327801830756658,0.0395653354115886,2025,"Estimates",2025-12-01,0,NA,NA,9,1,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",5,15,17,59,0.395653354115886,17,"Caribbean","Aruba",0.738605260870606,268.999999999999,5.13443246616464,"Low","Below average - fewer cases than typical at this point",-0.842291525994106,"Low",5.13443246616464,"Below average - fewer cases than typical at this point","Aruba"
"ABW",7,1,0.521570873648565,99.125,0.83371028290912,368.125000000001,99.125,368.125,0.421383925304704,0.0935820945480467,2026,"Estimates",2026-01-01,2,NA,NA,8,1,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",7,2,17,NA,1.59089560731679,17,"Caribbean","Aruba",0.83371028290912,368.125000000001,3.68669722253777,"Extremely Low","Rare good event - unusually low cases to date",-0.89470238300041,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",8,2,0.481031998655489,107,0.926075275418017,475.125,107,475.125,0.53851059553503,0.117126670230326,2026,"Estimates",2026-02-01,2,NA,NA,7,1,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",9,4,17,NA,1.99115339391554,17,"Caribbean","Aruba",0.926075275418017,475.125,2.64945606134833,"Extremely Low","Rare good event - unusually low cases to date",-0.943180524555181,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",9,3,0.619549925715248,136.875,1.01362170347693,612,136.875,612,0.70439933810287,0.16588874256784,2026,"Estimates",2026-03-01,3,NA,NA,6,1,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",12,7,17,NA,2.82010862365328,17,"Caribbean","Aruba",1.01362170347693,612,2.00909446032363,"Extremely Low","Rare good event - unusually low cases to date",-0.986230495404928,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",10,4,0.679858106517793,109.125,1.08043418914402,721.125000000001,109.125,721.125,0.845458501977914,0.141059163875044,2026,"Estimates",2026-04-01,2,NA,NA,5,1,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",14,9,17,NA,2.39800578587574,17,"Caribbean","Aruba",1.08043418914402,721.125000000001,1.58219007710562,"Extremely Low","Rare good event - unusually low cases to date",-1.01849687086818,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",11,5,0.512203900807769,81,1.10213339536528,802.124999999999,81,802.125,0.944061152979573,0.0986026510016587,2026,"Estimates",2026-05-01,2,NA,NA,4,1.1875,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",16,11,17,NA,1.6762450670282,17,"Caribbean","Aruba",1.10213339536528,802.124999999999,1.50449821518243,"Extremely Low","Rare good event - unusually low cases to date",-1.02817840300114,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",12,6,0.377496575760617,49.2500000000001,1.09998096019267,851.374999999997,49.25,851.375,1,0.0559388470204273,2026,"Estimates",2026-06-01,1,NA,NA,3,1,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",17,12,17,NA,0.950960399347265,17,"Caribbean","Aruba",1.09998096019267,851.374999999997,1.51078839566029,"Extremely Low","Rare good event - unusually low cases to date",-1.02719429677938,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",1,7,NA,NA,NA,NA,22.75,22.75,0.0257073901321915,0.0257073901321915,2026,"Estimates",2026-07-01,0,NA,NA,2,NA,FALSE,"no_lookup_match",NA,7,"2026/2027","Unobserved",0,12,NA,NA,0.437025632247256,14,"Caribbean","Aruba",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",2,8,0.906741678475552,34.375,0.771868640055386,57.1250000000001,34.375,57.125,0.069050339970192,0.0433429498380004,2026,"Estimates",2026-08-01,1,NA,NA,1,NA,FALSE,"no_lookup_match",NA,7,"2026/2027","Unobserved",1,13,NA,NA,0.736830147246008,14,"Caribbean","Aruba",0.771868640055386,57.1250000000001,6.2887168144938,"Low","Below average - fewer cases than typical at this point",-0.857407756433958,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",3,9,0.812301439049523,67.625,0.807692782842357,124.75,67.625,124.75,0.156387184130328,0.0873368441601358,2026,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA,7,"2026/2027","Unobserved",1,13,NA,NA,NA,14,"Caribbean","Aruba",0.807692782842357,124.75,3.06011237981757,"Extremely Low","Rare good event - unusually low cases to date",-0.888641043968947,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",4,10,0.675299034724498,67.5,0.760337536710361,192.25,67.5,192.25,0.236872007352316,0.080484823221988,2026,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA,7,"2026/2027","Unobserved",1,13,NA,NA,NA,14,"Caribbean","Aruba",0.760337536710361,192.25,2.60956658921043,"Extremely Low","Rare good event - unusually low cases to date",-0.86572747414611,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",5,11,0.767526658310305,42.2499999999999,0.76761613783393,234.5,42.25,234.5,0.288236495345069,0.0513644879927534,2026,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA,7,"2026/2027","Unobserved",1,13,NA,NA,NA,14,"Caribbean","Aruba",0.76761613783393,234.5,2.17849991058604,"Extremely Low","Rare good event - unusually low cases to date",-0.870976492457289,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"ABW",6,12,NA,NA,0.738605260870606,268.999999999999,34.5,269,0.327801830756658,0.0395653354115886,2026,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA,7,"2026/2027","Unobserved",1,13,NA,NA,NA,14,"Caribbean","Aruba",0.738605260870606,268.999999999999,2.22329365833225,"Extremely Low","Rare good event - unusually low cases to date",-0.855053518812199,"Extremely Low",2.22329365833225,"Rare good event - unusually low cases to date","Aruba"
"AFG",11,1,3.00018783369168,116.8,1.2564763608471,3707.4,116.8,3707.4,0.968615854763714,0.0610002813112007,2025,"WHO",2025-01-01,71,71,NA,20,NA,FALSE,"no_lookup_match",NA,3,"2024/2025","Observed",71,71,97,11776,NA,97,"South Asia","Afghanistan",1.2564763608471,3707.4,0.818383560533109,"Extremely Low","Rare good event - unusually low cases to date",-1.09927356328777,"Extremely High",95.6031751648765,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",12,2,NA,NA,1.28117226641539,3794.40000000001,87,3794.4,1,0.0313841452362858,2025,"WHO",2025-02-01,26,26,NA,19,NA,FALSE,"no_lookup_match",NA,3,"2024/2025","Observed",97,97,97,11776,NA,97,"South Asia","Afghanistan",1.28117226641539,3794.40000000001,1.08145455400738,"Extremely Low","Rare good event - unusually low cases to date",-1.10276705386314,"Extremely High",95.6031751648765,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",1,3,0.473049150980887,51,0.473049150980887,51,51,51,0.0190753963526679,0.0190753963526679,2025,"WHO",2025-03-01,19,19,NA,18,NA,FALSE,"no_lookup_match",NA,3,"2025/2026","Observed",19,116,10894,11776,NA,10894,"South Asia","Afghanistan",0.473049150980887,51,47.6641196583077,"Normal","Average - typical case load at this point",-0.429564196180523,"Extremely High",95.6031751648765,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",2,4,0.421184735775715,93.2,NA,NA,93.2,144.2,0.0428251127134544,0.0237497163607864,2025,"WHO",2025-04-01,262,262,NA,17,NA,FALSE,"no_lookup_match",NA,3,"2025/2026","Observed",281,378,10894,11776,NA,10894,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely High",95.6031751648765,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",3,5,NA,NA,NA,NA,158.2,302.4,0.0781796428720698,0.0353545301586154,2025,"WHO",2025-05-01,432,432,NA,16,NA,FALSE,"no_lookup_match",NA,3,"2025/2026","Observed",713,810,10894,11776,NA,10894,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely High",95.6031751648765,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",4,6,0.919264813259245,113.2,0.737737847387086,415.6,113.2,415.6,0.104822758678458,0.0266431158063884,2025,"WHO",2025-06-01,332,332,NA,15,NA,FALSE,"no_lookup_match",NA,3,"2025/2026","Observed",1045,1142,10894,11776,NA,10894,"South Asia","Afghanistan",0.737737847387086,415.6,90.2813748940696,"High","Above average - more cases than typical at this point",1.29962217258754,"Extremely High",95.6031751648765,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",5,7,1.18610830415771,254,0.960504704477409,669.599999999999,254,669.6,0.17185120838885,0.067028449710392,2025,"WHO",2025-07-01,678,678,NA,14,NA,FALSE,"no_lookup_match",NA,3,"2025/2026","Observed",1723,1820,10894,11776,NA,10894,"South Asia","Afghanistan",0.960504704477409,669.599999999999,92.1375495613184,"High","Above average - more cases than typical at this point",1.54069386959405,"Extremely High",95.6031751648765,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",6,8,0.931330541297378,265.4,0.958210129874869,935.000000000002,265.4,935,0.24118630246351,0.0693350940746603,2025,"WHO",2025-08-01,546,546,NA,13,NA,FALSE,"no_lookup_match",NA,3,"2025/2026","Observed",2269,2366,10894,11776,NA,10894,"South Asia","Afghanistan",0.958210129874869,935.000000000002,90.9224112389235,"High","Above average - more cases than typical at this point",1.39589314307102,"Extremely High",95.6031751648765,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",7,9,1.13610965117774,249.8,1.02683077014972,1184.8,249.8,1184.8,0.306034875556291,0.0648485730927805,2025,"WHO",2025-09-01,594,594,594,12,1,TRUE,"applied_mean",NA,3,"2025/2026","Observed",2863,2960,10894,11776,NA,10894,"South Asia","Afghanistan",1.02683077014972,1184.8,91.2277884619092,"High","Above average - more cases than typical at this point",1.43469635481286,"Extremely High",95.6031751648765,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",8,10,0.88475734164576,1165.4,1.06191824908262,2350.2,1165.4,2350.2,0.567169694569753,0.261134819013462,2025,"WHO",2025-10-01,3763,3763,3763,11,1,TRUE,"applied_mean",NA,3,"2025/2026","Observed",6626,6723,10894,11776,NA,10894,"South Asia","Afghanistan",1.06191824908262,2350.2,94.3683844107912,"High","Above average - more cases than typical at this point",1.87439021800068,"Extremely High",95.6031751648765,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",9,11,0.927029587693913,1007.2,1.05068862558047,3357.40000000001,1007.2,3357.4,0.802345087036377,0.235175392466624,2025,"WHO",2025-11-01,3639,3378,3639,10,1.07738853503185,TRUE,"applied_mean",NA,3,"2025/2026","Observed",10265,10362,10894,11776,NA,10894,"South Asia","Afghanistan",1.05068862558047,3357.40000000001,95.5544070134671,"Extremely High","Rare bad event - unusually high cases to date",2.10859496494512,"Extremely High",95.6031751648765,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",10,12,9.18348714021633,233.2,1.17036119545852,3590.6,233.2,3590.6,0.907615573452514,0.105270486416136,2025,"WHO",2025-12-01,326,337,326,9,0.967024738933371,TRUE,"applied_mean",NA,3,"2025/2026","Observed",10591,10688,10894,11776,NA,10894,"South Asia","Afghanistan",1.17036119545852,3590.6,95.6031751648765,"Extremely High","Rare bad event - unusually high cases to date",2.10884673987259,"Extremely High",95.6031751648765,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",11,1,3.00018783369168,116.8,1.2564763608471,3707.4,116.8,3707.4,0.968615854763714,0.0610002813112007,2026,"WHO",2026-01-01,129,128,129,8,1.0046422937923,TRUE,"applied_mean",NA,3,"2025/2026","Observed",10720,129,10894,7973,NA,10894,"South Asia","Afghanistan",1.2564763608471,3707.4,95.6877735286325,"Extremely High","Rare bad event - unusually high cases to date",2.11988939333181,"Normal",33.2289658811887,"Average - typical case load at this point","Afghanistan"
"AFG",12,2,NA,NA,1.28117226641539,3794.40000000001,87,3794.4,1,0.0313841452362858,2026,"WHO",2026-02-01,174,173,174,7,1.0046422937923,TRUE,"applied_mean",NA,3,"2025/2026","Observed",10894,303,10894,7973,NA,10894,"South Asia","Afghanistan",1.28117226641539,3794.40000000001,95.6865511005381,"Extremely High","Rare bad event - unusually high cases to date",2.11748931021981,"Normal",33.2289658811887,"Average - typical case load at this point","Afghanistan"
"AFG",1,3,0.473049150980887,51,0.473049150980887,51,51,51,0.0190753963526679,0.0190753963526679,2026,"WHO",2026-03-01,156,152,156,6,1.02809336501408,TRUE,"applied_mean",NA,3,"2026/2027","Observed",156,459,6717,7973,NA,6717,"South Asia","Afghanistan",0.473049150980887,51,91.7576171961709,"High","Above average - more cases than typical at this point",1.40950751871734,"Normal",33.2289658811887,"Average - typical case load at this point","Afghanistan"
"AFG",2,4,0.421184735775715,93.2,NA,NA,93.2,144.2,0.0428251127134544,0.0237497163607864,2026,"WHO",2026-04-01,243,246,243,5,0.985833516362838,TRUE,"applied_mean",NA,3,"2026/2027","Observed",399,702,6717,7973,NA,6717,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Normal",33.2289658811887,"Average - typical case load at this point","Afghanistan"
"AFG",3,5,NA,NA,NA,NA,158.2,302.4,0.0781796428720698,0.0353545301586154,2026,"WHO",2026-05-01,225,224,225,4,1.0046422937923,TRUE,"applied_mean",NA,3,"2026/2027","Observed",624,927,6717,7973,NA,6717,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Normal",33.2289658811887,"Average - typical case load at this point","Afghanistan"
"AFG",4,6,0.919264813259245,113.2,0.737737847387086,415.6,113.2,415.6,0.104822758678458,0.0266431158063884,2026,"WHO",2026-06-01,256,255,256,3,1.00510652317154,TRUE,"applied_mean",NA,3,"2026/2027","Observed",880,1183,6717,7973,NA,6717,"South Asia","Afghanistan",0.737737847387086,415.6,86.5545390081962,"High","Above average - more cases than typical at this point",0.958920459087473,"Normal",33.2289658811887,"Average - typical case load at this point","Afghanistan"
"AFG",5,7,1.18610830415771,254,0.960504704477409,669.599999999999,254,669.6,0.17185120838885,0.067028449710392,2026,"WHO",2026-07-01,461,473,461,2,0.974137931034483,TRUE,"applied_mean",NA,3,"2026/2027","Observed",1341,1644,6717,7973,NA,6717,"South Asia","Afghanistan",0.960504704477409,669.599999999999,86.3058144896526,"High","Above average - more cases than typical at this point",0.98198392257969,"Normal",33.2289658811887,"Average - typical case load at this point","Afghanistan"
"AFG",6,8,0.931330541297378,265.4,0.958210129874869,935.000000000002,265.4,935,0.24118630246351,0.0693350940746603,2026,"WHO",2026-08-01,279,279,NA,1,NA,FALSE,"no_lookup_match",NA,3,"2026/2027","Observed",1620,1923,6717,7973,NA,6717,"South Asia","Afghanistan",0.958210129874869,935.000000000002,82.1726690741176,"High","Above average - more cases than typical at this point",0.716781711397038,"Normal",33.2289658811887,"Average - typical case load at this point","Afghanistan"
"AFG",7,9,1.13610965117774,249.8,1.02683077014972,1184.8,249.8,1184.8,0.306034875556291,0.0648485730927805,2026,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA,3,"2026/2027","Unobserved",1620,1923,6717,7973,NA,6717,"South Asia","Afghanistan",1.02683077014972,1184.8,74.5282880924238,"Normal","Average - typical case load at this point",0.372053303309829,"Normal",33.2289658811887,"Average - typical case load at this point","Afghanistan"
"AFG",8,10,0.88475734164576,1165.4,1.06191824908262,2350.2,1165.4,2350.2,0.567169694569753,0.261134819013462,2026,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA,3,"2026/2027","Unobserved",1620,1923,6717,7973,NA,6717,"South Asia","Afghanistan",1.06191824908262,2350.2,48.9897382439237,"Normal","Average - typical case load at this point",-0.320099101263879,"Normal",33.2289658811887,"Average - typical case load at this point","Afghanistan"
"AFG",9,11,0.927029587693913,1007.2,1.05068862558047,3357.40000000001,1007.2,3357.4,0.802345087036377,0.235175392466624,2026,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA,3,"2026/2027","Unobserved",1620,1923,6717,7973,NA,6717,"South Asia","Afghanistan",1.05068862558047,3357.40000000001,37.3506773441592,"Normal","Average - typical case load at this point",-0.530353942338246,"Normal",33.2289658811887,"Average - typical case load at this point","Afghanistan"
"AFG",10,12,9.18348714021633,233.2,1.17036119545852,3590.6,233.2,3590.6,0.907615573452514,0.105270486416136,2026,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA,3,"2026/2027","Unobserved",1620,1923,6717,7973,NA,6717,"South Asia","Afghanistan",1.17036119545852,3590.6,33.2289658811887,"Normal","Average - typical case load at this point",-0.593636561566902,"Normal",33.2289658811887,"Average - typical case load at this point","Afghanistan"
"ARG",6,1,0.244958895095962,2533.125,0.291879269665576,4569,2533.125,4569,0.171529542440986,0.0355754120532199,2025,"PAHO",2025-01-01,275,275,NA,86,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",275,275,17635,140849,NA,17635,"South America","Argentina",0.291879269665576,4569,34.0883624365259,"Normal","Average - typical case load at this point",-0.50772510259295,"Normal",68.5471943423525,"Average - typical case load at this point","Argentina"
"ARG",7,2,0.247380887384525,6903.62500000001,0.291376662117097,11472.625,6903.625,11472.625,0.258475118269284,0.0869455758282981,2025,"PAHO",2025-02-01,1341,1341,NA,82,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",1616,1616,17635,140849,NA,17635,"South America","Argentina",0.291376662117097,11472.625,43.4820148723389,"Normal","Average - typical case load at this point",-0.463753609333774,"Normal",68.5471943423525,"Average - typical case load at this point","Argentina"
"ARG",8,3,0.242936133973905,23878.4375,0.272577481362492,35351.0624999999,23878.4375,35351.0625,0.502599618783095,0.244124500513811,2025,"PAHO",2025-03-01,8513,8513,NA,77,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",10129,10129,17635,140849,NA,17635,"South America","Argentina",0.272577481362492,35351.0624999999,54.422537654098,"Normal","Average - typical case load at this point",-0.372495850347691,"Normal",68.5471943423525,"Average - typical case load at this point","Argentina"
"ARG",9,4,0.292349322082491,16448.5,0.287810784950572,51799.5625,16448.5,51799.5625,0.78665895412216,0.284059335339065,2025,"PAHO",2025-04-01,5428,5428,NA,73,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",15557,15557,17635,140849,NA,17635,"South America","Argentina",0.287810784950572,51799.5625,53.920855652539,"Normal","Average - typical case load at this point",-0.375357527972003,"Normal",68.5471943423525,"Average - typical case load at this point","Argentina"
"ARG",10,5,0.403399680117145,4240.8125,0.300983274722107,56040.375,4240.8125,56040.375,0.952242906064081,0.165583951941921,2025,"PAHO",2025-05-01,1976,1976,NA,69,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",17533,17533,17635,140849,NA,17635,"South America","Argentina",0.300983274722107,56040.375,53.5676014498343,"Normal","Average - typical case load at this point",-0.376975301156344,"Normal",68.5471943423525,"Average - typical case load at this point","Argentina"
"ARG",11,6,0.341034934709604,883.437500000001,0.303354100544084,56923.8125,883.4375,56923.8125,0.98696763749258,0.0347247314284983,2025,"PAHO",2025-06-01,86,86,NA,64,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",17619,17619,17635,140849,NA,17635,"South America","Argentina",0.303354100544084,56923.8125,53.238874683194,"Normal","Average - typical case load at this point",-0.380299300939146,"Normal",68.5471943423525,"Average - typical case load at this point","Argentina"
"ARG",12,7,0.280329923673444,314.1875,0.30424078002129,57238,314.1875,57238,1,0.0130323625074204,2025,"PAHO",2025-07-01,16,16,NA,60,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",17635,17635,17635,140849,NA,17635,"South America","Argentina",0.30424078002129,57238,53.1072845216175,"Normal","Average - typical case load at this point",-0.381637633514436,"Normal",68.5471943423525,"Average - typical case load at this point","Argentina"
"ARG",1,8,0.476601053026123,50.3125,0.476601053026123,50.3125,50.3125,50.3125,0.0126828066900255,0.0126828066900255,2025,"PAHO",2025-08-01,4,4,NA,56,NA,FALSE,"no_lookup_match","current_month_missing",8,"2025/2026","Observed",4,17639,1602,140849,NA,1602,"South America","Argentina",0.476601053026123,50.3125,25.3161855688929,"Normal","Average - typical case load at this point",-0.632488323355681,"Normal",68.5471943423525,"Average - typical case load at this point","Argentina"
"ARG",2,9,0.268433831042404,123.1875,0.350716388411559,173.5,123.1875,173.5,0.0235152279326129,0.0108324212425875,2025,"PAHO",2025-09-01,1370,0,NA,51,1.07765144105627,TRUE,"applied_mean","previous_month_missing",8,"2025/2026","Observed",1374,19009,1602,140849,NA,1602,"South America","Argentina",0.350716388411559,173.5,98.9349838010843,"Extremely High","Rare bad event - unusually high cases to date",4.09356991908865,"Normal",68.5471943423525,"Average - typical case load at this point","Argentina"
"ARG",3,10,0.395345627430189,95.875,0.364558592213496,269.375,95.875,269.375,0.0455581075714993,0.0220428796388864,2025,"PAHO",2025-10-01,3,3,-27,47,1.07596276183578,TRUE,"applied_mean","replaced_with_uncor",8,"2025/2026","Observed",1377,19012,1602,140849,NA,1602,"South America","Argentina",0.364558592213496,269.375,96.5838830456454,"Extremely High","Rare bad event - unusually high cases to date",2.48099251378149,"Normal",68.5471943423525,"Average - typical case load at this point","Argentina"
