"iso3","season_nMonth","Month","nb_size","nb_mean","nb_size_cum","nb_mean_cum","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","Year","source","date","cases","raw_cases","corrected_cases","d","rf","correction_applied","correction_reason","missing_reason","mean_low_month","season","Data_status","cum_todate_cases_season","cum_todate_cases_year","Predicted_total_seasonal_cases","Predicted_total_year_cases","estimate_formula_result_raw","pred_total_post_fill","Region","country","nb_size_cum_at_month","nb_mean_cum_at_month","percentile_cumulative","severity","severity_interpretation","z_score_cumulative","current_season_severity","current_season_percentile","current_season_interpretation","Country"
"ABW",5,11,0.786815441134934,38.125,0.786798549407322,219,38.125,219,0.280303323833063,0.0495676252214301,2025,"Estimates",2025-11-01,0,NA,NA,9,1,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",4,14,17,61,0.495676252214301,17,"Caribbean","Aruba",0.786798549407322,219,4.44561475265958,"Extremely Low","Rare good event - unusually low cases to date",-0.869255357867448,"Extremely Low",4.37502541124254,"Rare good event - unusually low cases to date","Aruba"
"ABW",6,12,NA,NA,0.761726645582747,249.375,30.375,249.375,0.31575855935436,0.0354552355212975,2025,"Estimates",2025-12-01,0,NA,NA,8,1,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",4,14,17,61,0.354552355212975,17,"Caribbean","Aruba",0.761726645582747,249.375,4.37502541124254,"Extremely Low","Rare good event - unusually low cases to date",-0.857461637166085,"Extremely Low",4.37502541124254,"Rare good event - unusually low cases to date","Aruba"
"ABW",7,1,0.523977425521591,96.375,0.85154619794028,345.749999999999,96.375,345.75,0.406575379093749,0.0908168197393885,2026,"Estimates",2026-01-01,2,NA,NA,7,1,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",6,2,17,NA,1.5438859355696,17,"Caribbean","Aruba",0.85154619794028,345.749999999999,3.27115017156513,"Extremely Low","Rare good event - unusually low cases to date",-0.905664261252137,"Extremely Low",2.1309531616168,"Rare good event - unusually low cases to date","Aruba"
"ABW",8,2,0.486238411325166,102.875,0.944373049276483,448.625,102.875,448.625,0.520279964132316,0.113704585038567,2026,"Estimates",2026-02-01,2,NA,NA,6,1,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",8,4,17,NA,1.93297794565564,17,"Caribbean","Aruba",0.944373049276483,448.625,2.3847579283509,"Extremely Low","Rare good event - unusually low cases to date",-0.953456387025628,"Extremely Low",2.1309531616168,"Rare good event - unusually low cases to date","Aruba"
"ABW",9,3,0.610622827573911,142.5,1.021089726529,591.124999999999,142.5,591.125,0.690037185327113,0.169757221194798,2026,"Estimates",2026-03-01,3,NA,NA,5,1,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",11,7,17,NA,2.88587276031156,17,"Caribbean","Aruba",1.021089726529,591.124999999999,1.87322173846428,"Extremely Low","Rare good event - unusually low cases to date",-0.990830663561623,"Extremely Low",2.1309531616168,"Rare good event - unusually low cases to date","Aruba"
"ABW",10,4,0.66356931839209,119.5,1.08012330785417,710.625,119.5,710.625,0.840622096875863,0.15058491154875,2026,"Estimates",2026-04-01,3,NA,NA,4,1.1875,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",14,10,17,NA,2.55994349632875,17,"Caribbean","Aruba",1.08012330785417,710.625,1.60878442205618,"Extremely Low","Rare good event - unusually low cases to date",-1.0180413960842,"Extremely Low",2.1309531616168,"Rare good event - unusually low cases to date","Aruba"
"ABW",11,5,0.490993103610434,88,1.0915685469586,798.624999999999,88,798.625,0.943142511624407,0.102520414748544,2026,"Estimates",2026-05-01,2,NA,NA,3,1,FALSE,"applied_mean",NA,7,"2025/2026","Unobserved",16,12,17,NA,1.74284705072524,17,"Caribbean","Aruba",1.0915685469586,798.624999999999,1.56406032256135,"Extremely Low","Rare good event - unusually low cases to date",-1.02315098314003,"Extremely Low",2.1309531616168,"Rare good event - unusually low cases to date","Aruba"
"ABW",12,6,0.367412346316666,51.6249999999999,1.08562056007814,850.25,51.625,850.25,1,0.0568574883755931,2026,"Estimates",2026-06-01,1,NA,NA,2,NA,FALSE,"no_lookup_match",NA,7,"2025/2026","Unobserved",17,13,17,NA,0.966577302385082,17,"Caribbean","Aruba",1.08562056007814,850.25,1.58485574761319,"Extremely Low","Rare good event - unusually low cases to date",-1.02044741379506,"Extremely Low",2.1309531616168,"Rare good event - unusually low cases to date","Aruba"
"ABW",1,7,NA,NA,NA,NA,21.5,21.5,0.0257203595112303,0.0257203595112303,2026,"Estimates",2026-07-01,0,NA,NA,1,NA,FALSE,"no_lookup_match",NA,7,"2026/2027","Unobserved",0,13,NA,NA,0.437246111690915,14,"Caribbean","Aruba",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely Low",2.1309531616168,"Rare good event - unusually low cases to date","Aruba"
"ABW",2,8,0.909660246781697,32.7500000000001,0.781271491650606,54.25,32.75,54.25,0.0699659282211139,0.0442455687098836,2026,"Estimates",2026-08-01,1,NA,NA,NA,NA,NA,NA,NA,7,"2026/2027","Unobserved",1,14,NA,NA,0.752174668068021,14,"Caribbean","Aruba",0.781271491650606,54.25,6.37350051637316,"Low","Below average - fewer cases than typical at this point",-0.861421993654899,"Extremely Low",2.1309531616168,"Rare good event - unusually low cases to date","Aruba"
"ABW",3,9,0.858908755850253,62.375,0.838822146163144,116.625,62.375,116.625,0.152270584717755,0.0823046564966407,2026,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA,7,"2026/2027","Unobserved",1,14,NA,NA,NA,14,"Caribbean","Aruba",0.838822146163144,116.625,2.9027782007165,"Extremely Low","Rare good event - unusually low cases to date",-0.904771260935121,"Extremely Low",2.1309531616168,"Rare good event - unusually low cases to date","Aruba"
"ABW",4,10,0.677947828263531,64.2500000000001,0.778968026557386,180.875,64.25,180.875,0.230735698611633,0.0784651138938783,2026,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA,7,"2026/2027","Unobserved",1,14,NA,NA,NA,14,"Caribbean","Aruba",0.778968026557386,180.875,2.54079502493979,"Extremely Low","Rare good event - unusually low cases to date",-0.875828163441656,"Extremely Low",2.1309531616168,"Rare good event - unusually low cases to date","Aruba"
"ABW",5,11,0.786815441134934,38.125,0.786798549407322,219,38.125,219,0.280303323833063,0.0495676252214301,2026,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA,7,"2026/2027","Unobserved",1,14,NA,NA,NA,14,"Caribbean","Aruba",0.786798549407322,219,2.12213292704774,"Extremely Low","Rare good event - unusually low cases to date",-0.881384502395831,"Extremely Low",2.1309531616168,"Rare good event - unusually low cases to date","Aruba"
"ABW",6,12,NA,NA,0.761726645582747,249.375,30.375,249.375,0.31575855935436,0.0354552355212975,2026,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA,7,"2026/2027","Unobserved",1,14,NA,NA,NA,14,"Caribbean","Aruba",0.761726645582747,249.375,2.1309531616168,"Extremely Low","Rare good event - unusually low cases to date",-0.867945121267963,"Extremely Low",2.1309531616168,"Rare good event - unusually low cases to date","Aruba"
"AFG",11,1,2.42958159602125,114,2.63326687694008,2028.25,114,2028.25,0.96483390415282,0.0718209415375475,2025,"WHO",2025-01-01,71,71,NA,19,NA,FALSE,"no_lookup_match",NA,3,"2024/2025","Observed",71,71,97,5895,NA,97,"South Asia","Afghanistan",2.63326687694008,2028.25,0.0484577727865066,"Extremely Low","Rare good event - unusually low cases to date",-1.56491414798687,"Extremely High",95.4745772409338,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",12,2,0.361437970830766,65.5,2.69649350158189,2093.75,65.5,2093.75,1,0.0351660958471802,2025,"WHO",2025-02-01,26,26,NA,18,NA,FALSE,"no_lookup_match",NA,3,"2024/2025","Observed",97,97,97,5895,NA,97,"South Asia","Afghanistan",2.69649350158189,2093.75,0.084498274311066,"Extremely Low","Rare good event - unusually low cases to date",-1.56501706909447,"Extremely High",95.4745772409338,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",1,3,NA,NA,NA,NA,57.75,57.75,0.0214612525568192,0.0214612525568192,2025,"WHO",2025-03-01,18,18,NA,17,NA,FALSE,"no_lookup_match",NA,3,"2025/2026","Observed",18,115,4701,5895,NA,4714,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely High",95.4745772409338,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",2,4,NA,NA,NA,NA,49.75,107.5,0.0431327560342653,0.0216715034774461,2025,"WHO",2025-04-01,131,131,NA,16,NA,FALSE,"no_lookup_match",NA,3,"2025/2026","Observed",149,246,4701,5895,NA,4714,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely High",95.4745772409338,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",3,5,NA,NA,NA,NA,87.75,195.25,0.0742381283907614,0.0311053723564961,2025,"WHO",2025-05-01,216,216,NA,15,NA,FALSE,"no_lookup_match",NA,3,"2025/2026","Observed",365,462,4701,5895,NA,4714,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Extremely High",95.4745772409338,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",4,6,1.37557979541605,58.25,0.730711972104804,253.499999999999,58.25,253.5,0.0989912587883773,0.0247531303976159,2025,"WHO",2025-06-01,166,166,NA,14,NA,FALSE,"no_lookup_match",NA,3,"2025/2026","Observed",531,628,4701,5895,NA,4714,"South Asia","Afghanistan",0.730711972104804,253.499999999999,86.265832064541,"High","Above average - more cases than typical at this point",0.934400603468578,"Extremely High",95.4745772409338,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",5,7,1.7335863671851,147,1.08673948464472,400.5,147,400.5,0.164640025286036,0.0656487664976591,2025,"WHO",2025-07-01,339,339,NA,13,NA,FALSE,"no_lookup_match",NA,3,"2025/2026","Observed",870,967,4701,5895,NA,4714,"South Asia","Afghanistan",1.08673948464472,400.5,89.0728541871196,"High","Above average - more cases than typical at this point",1.22041455294262,"Extremely High",95.4745772409338,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",6,8,0.87888346910545,194.5,1.01847098907798,594.999999999999,194.5,595,0.236569310543594,0.0719292852575574,2025,"WHO",2025-08-01,273,273,273,12,1,TRUE,"applied_mean",NA,3,"2025/2026","Observed",1143,1240,4701,5895,NA,4714,"South Asia","Afghanistan",1.01847098907798,594.999999999999,85.4410219541158,"High","Above average - more cases than typical at this point",0.928680972470958,"Extremely High",95.4745772409338,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",7,9,1.30355801275735,163,1.1224521467389,757.999999999999,163,758,0.301705938720392,0.065136628176798,2025,"WHO",2025-09-01,297,297,297,11,1,TRUE,"applied_mean",NA,3,"2025/2026","Observed",1440,1537,4701,5895,NA,4714,"South Asia","Afghanistan",1.1224521467389,757.999999999999,85.5998354789164,"High","Above average - more cases than typical at this point",0.952528044325348,"Extremely High",95.4745772409338,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",8,10,1.91981484039352,521.25,1.65832089612373,1279.25,521.25,1279.25,0.543538173478536,0.241832234758144,2025,"WHO",2025-10-01,1967,1826,1967,10,1.07738853503185,TRUE,"applied_mean",NA,3,"2025/2026","Observed",3407,3504,4701,5895,NA,4714,"South Asia","Afghanistan",1.65832089612373,1279.25,95.9358585046131,"Extremely High","Rare bad event - unusually high cases to date",2.14051437881868,"Extremely High",95.4745772409338,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",9,11,2.89658970598574,420,2.01342687561909,1699.25,420,1699.25,0.761825550043605,0.218287376565069,2025,"WHO",2025-11-01,987,1021,987,9,0.967024738933371,TRUE,"applied_mean",NA,3,"2025/2026","Observed",4394,4491,4701,5895,NA,4714,"South Asia","Afghanistan",2.01342687561909,1699.25,96.5292662655317,"Extremely High","Rare bad event - unusually high cases to date",2.24890955204109,"Extremely High",95.4745772409338,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",10,12,21.9099663312861,215,2.37633837709749,1914.25,215,1914.25,0.893012962615272,0.131187412571667,2025,"Estimates",2025-12-01,13,NA,NA,NA,NA,NA,NA,NA,3,"2025/2026","Unobserved",4407,4504,4701,5895,12.7251790194517,4714,"South Asia","Afghanistan",2.37633837709749,1914.25,95.4745772409338,"Extremely High","Rare bad event - unusually high cases to date",2.00615651247378,"Extremely High",95.4745772409338,"Rare bad event - unusually high cases to date","Afghanistan"
"AFG",11,1,2.42958159602125,114,2.63326687694008,2028.25,114,2028.25,0.96483390415282,0.0718209415375475,2026,"WHO",2026-01-01,129,128,129,7,1.0046422937923,TRUE,"applied_mean",NA,3,"2025/2026","Observed",4536,129,4701,10022,NA,4714,"South Asia","Afghanistan",2.63326687694008,2028.25,95.5308850701524,"Extremely High","Rare bad event - unusually high cases to date",2.00506499150035,"Normal",50.9821352630898,"Average - typical case load at this point","Afghanistan"
"AFG",12,2,0.361437970830766,65.5,2.69649350158189,2093.75,65.5,2093.75,1,0.0351660958471802,2026,"WHO",2026-02-01,178,173,178,6,1.02809336501408,TRUE,"applied_mean",NA,3,"2025/2026","Observed",4714,307,4701,10022,NA,4714,"South Asia","Afghanistan",2.69649350158189,2093.75,95.8084268215154,"Extremely High","Rare bad event - unusually high cases to date",2.05370525869277,"Normal",50.9821352630898,"Average - typical case load at this point","Afghanistan"
"AFG",1,3,NA,NA,NA,NA,57.75,57.75,0.0214612525568192,0.0214612525568192,2026,"WHO",2026-03-01,150,152,150,5,0.985833516362838,TRUE,"applied_mean",NA,3,"2026/2027","Observed",150,457,8157,10022,NA,7106,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Normal",50.9821352630898,"Average - typical case load at this point","Afghanistan"
"AFG",2,4,NA,NA,NA,NA,49.75,107.5,0.0431327560342653,0.0216715034774461,2026,"WHO",2026-04-01,247,246,247,4,1.0046422937923,TRUE,"applied_mean",NA,3,"2026/2027","Observed",397,704,8157,10022,NA,7106,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Normal",50.9821352630898,"Average - typical case load at this point","Afghanistan"
"AFG",3,5,NA,NA,NA,NA,87.75,195.25,0.0742381283907614,0.0311053723564961,2026,"WHO",2026-05-01,225,224,225,3,1.00510652317154,TRUE,"applied_mean",NA,3,"2026/2027","Observed",622,929,8157,10022,NA,7106,"South Asia","Afghanistan",NA,NA,NA,"Unknown","Cannot determine",NA,"Normal",50.9821352630898,"Average - typical case load at this point","Afghanistan"
"AFG",4,6,1.37557979541605,58.25,0.730711972104804,253.499999999999,58.25,253.5,0.0989912587883773,0.0247531303976159,2026,"WHO",2026-06-01,248,255,248,2,0.974137931034483,TRUE,"applied_mean",NA,3,"2026/2027","Observed",870,1177,8157,10022,NA,7106,"South Asia","Afghanistan",0.730711972104804,253.499999999999,95.3030664877422,"Extremely High","Rare bad event - unusually high cases to date",2.07588458392208,"Normal",50.9821352630898,"Average - typical case load at this point","Afghanistan"
"AFG",5,7,1.7335863671851,147,1.08673948464472,400.5,147,400.5,0.164640025286036,0.0656487664976591,2026,"WHO",2026-07-01,473,473,NA,1,NA,FALSE,"no_lookup_match",NA,3,"2026/2027","Observed",1343,1650,8157,10022,NA,7106,"South Asia","Afghanistan",1.08673948464472,400.5,96.8768265662552,"Extremely High","Rare bad event - unusually high cases to date",2.44992697795191,"Normal",50.9821352630898,"Average - typical case load at this point","Afghanistan"
"AFG",6,8,0.87888346910545,194.5,1.01847098907798,594.999999999999,194.5,595,0.236569310543594,0.0719292852575574,2026,"Estimates",2026-08-01,338,NA,NA,NA,NA,NA,NA,NA,3,"2026/2027","Unobserved",1681,1988,8157,10022,338.139569995777,7106,"South Asia","Afghanistan",1.01847098907798,594.999999999999,94.1676052598068,"High","Above average - more cases than typical at this point",1.84041521186763,"Normal",50.9821352630898,"Average - typical case load at this point","Afghanistan"
"AFG",7,9,1.30355801275735,163,1.1224521467389,757.999999999999,163,758,0.301705938720392,0.065136628176798,2026,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA,3,"2026/2027","Unobserved",1681,1988,8157,10022,NA,7106,"South Asia","Afghanistan",1.1224521467389,757.999999999999,89.776903625392,"High","Above average - more cases than typical at this point",1.28912519781862,"Normal",50.9821352630898,"Average - typical case load at this point","Afghanistan"
"AFG",8,10,1.91981484039352,521.25,1.65832089612373,1279.25,521.25,1279.25,0.543538173478536,0.241832234758144,2026,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA,3,"2026/2027","Unobserved",1681,1988,8157,10022,NA,7106,"South Asia","Afghanistan",1.65832089612373,1279.25,73.381826081251,"Normal","Average - typical case load at this point",0.404160099490262,"Normal",50.9821352630898,"Average - typical case load at this point","Afghanistan"
"AFG",9,11,2.89658970598574,420,2.01342687561909,1699.25,420,1699.25,0.761825550043605,0.218287376565069,2026,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA,3,"2026/2027","Unobserved",1681,1988,8157,10022,NA,7106,"South Asia","Afghanistan",2.01342687561909,1699.25,58.7980947302255,"Normal","Average - typical case load at this point",-0.0152305777251127,"Normal",50.9821352630898,"Average - typical case load at this point","Afghanistan"
"AFG",10,12,21.9099663312861,215,2.37633837709749,1914.25,215,1914.25,0.893012962615272,0.131187412571667,2026,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA,3,"2026/2027","Unobserved",1681,1988,8157,10022,NA,7106,"South Asia","Afghanistan",2.37633837709749,1914.25,50.9821352630898,"Normal","Average - typical case load at this point",-0.187718787096382,"Normal",50.9821352630898,"Average - typical case load at this point","Afghanistan"
"ARG",6,1,0.245545199379168,2531.5,0.291942096364893,4562.5,2531.5,4562.5,0.17122393733889,0.0357636657714788,2025,"PAHO",2025-01-01,275,275,NA,83,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",275,275,17635,141953,NA,17635,"South America","Argentina",0.291942096364893,4562.5,34.0961610780123,"Normal","Average - typical case load at this point",-0.507733387313854,"Normal",69.4489333174593,"Average - typical case load at this point","Argentina"
"ARG",7,2,0.24811336229514,6903.6875,0.291498938454235,11466.1875,6903.6875,11466.1875,0.258855248862737,0.0876313115238471,2025,"PAHO",2025-02-01,1341,1341,NA,79,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",1616,1616,17635,141953,NA,17635,"South America","Argentina",0.291498938454235,11466.1875,43.4779031809578,"Normal","Average - typical case load at this point",-0.463808204294609,"Normal",69.4489333174593,"Average - typical case load at this point","Argentina"
"ARG",8,3,0.243250994299564,23885.5624999999,0.272872155291271,35351.7500000001,23885.5625,35351.75,0.504352259296306,0.245497010433569,2025,"PAHO",2025-03-01,8513,8513,NA,74,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",10129,10129,17635,141953,NA,17635,"South America","Argentina",0.272872155291271,35351.7500000001,54.39891828306,"Normal","Average - typical case load at this point",-0.372700051259132,"Normal",69.4489333174593,"Average - typical case load at this point","Argentina"
"ARG",9,4,0.291877839822554,16447.0625,0.287831646464827,51798.8124999999,16447.0625,51798.8125,0.787092042233217,0.282739782936911,2025,"PAHO",2025-04-01,5428,5428,NA,70,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",15557,15557,17635,141953,NA,17635,"South America","Argentina",0.287831646464827,51798.8124999999,53.9195111295412,"Normal","Average - typical case load at this point",-0.375368798265562,"Normal",69.4489333174593,"Average - typical case load at this point","Argentina"
"ARG",10,5,0.402629392557247,4240.93750000001,0.300923855527079,56039.7499999999,4240.9375,56039.75,0.952089796196881,0.164997753963664,2025,"PAHO",2025-05-01,1976,1976,NA,66,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",17533,17533,17635,141953,NA,17635,"South America","Argentina",0.300923855527079,56039.7499999999,53.5719700986445,"Normal","Average - typical case load at this point",-0.376936174747467,"Normal",69.4489333174593,"Average - typical case load at this point","Argentina"
"ARG",11,6,0.340397866633739,883.5625,0.30328079429528,56923.3125,883.5625,56923.3125,0.986698067703167,0.0346082715062855,2025,"PAHO",2025-06-01,86,86,NA,61,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",17619,17619,17635,141953,NA,17635,"South America","Argentina",0.30328079429528,56923.3125,53.2441774868695,"Normal","Average - typical case load at this point",-0.380251851048263,"Normal",69.4489333174593,"Average - typical case load at this point","Argentina"
"ARG",12,7,0.282704838643892,315.125,0.304196707238323,57238.4374999998,315.125,57238.4375,1,0.0133019322968334,2025,"PAHO",2025-07-01,16,16,NA,57,NA,FALSE,"no_lookup_match","current_month_missing",8,"2024/2025","Observed",17635,17635,17635,141953,NA,17635,"South America","Argentina",0.304196707238323,57238.4374999998,53.1102761445345,"Normal","Average - typical case load at this point",-0.381611289208631,"Normal",69.4489333174593,"Average - typical case load at this point","Argentina"
"ARG",1,8,0.477588724378203,50.1875,0.477588724378203,50.1875,50.1875,50.1875,0.012702582639263,0.012702582639263,2025,"PAHO",2025-08-01,4,4,NA,53,NA,FALSE,"no_lookup_match","current_month_missing",8,"2025/2026","Observed",4,17639,1681,141953,NA,1681,"South America","Argentina",0.477588724378203,50.1875,25.2920308642152,"Normal","Average - typical case load at this point",-0.632993576723511,"Normal",69.4489333174593,"Average - typical case load at this point","Argentina"
"ARG",2,9,0.267109778848008,122.625,0.349820409304336,172.8125,122.625,172.8125,0.0232626453785459,0.010560062739283,2025,"PAHO",2025-09-01,1345,0,NA,48,1.07627489887977,TRUE,"applied_mean","previous_month_missing",8,"2025/2026","Observed",1349,18984,1681,141953,NA,1681,"South America","Argentina",0.349820409304336,172.8125,98.8785847090491,"Extremely High","Rare bad event - unusually high cases to date",4.021470215448,"Normal",69.4489333174593,"Average - typical case load at this point","Argentina"
"ARG",3,10,0.394078434077229,95.6875000000001,0.36361717041247,268.5,95.6875,268.5,0.0451034627244865,0.0218408173459405,2025,"PAHO",2025-10-01,3,3,3,44,1.07626463310291,TRUE,"applied_mean","not_missing",8,"2025/2026","Observed",1352,18987,1681,141953,NA,1681,"South America","Argentina",0.36361717041247,268.5,96.4539185272607,"Extremely High","Rare bad event - unusually high cases to date",2.43171651061243,"Normal",69.4489333174593,"Average - typical case load at this point","Argentina"
